,inputs,outputs,nb_plays-50-units-128-ensemble-1-predictions,nb_plays-50-units-128-ensemble-2-predictions,nb_plays-50-units-128-ensemble-3-predictions,nb_plays-50-units-128-ensemble-4-predictions,nb_plays-50-units-128-ensemble-5-predictions,nb_plays-50-units-128-ensemble-6-predictions,nb_plays-50-units-128-ensemble-7-predictions,nb_plays-50-units-128-ensemble-8-predictions,nb_plays-50-units-128-ensemble-9-predictions,nb_plays-50-units-128-ensemble-10-predictions,nb_plays-50-units-128-ensemble-11-predictions,nb_plays-50-units-128-ensemble-12-predictions,nb_plays-50-units-128-ensemble-13-predictions,nb_plays-50-units-128-ensemble-14-predictions,nb_plays-50-units-128-ensemble-15-predictions,nb_plays-50-units-128-ensemble-16-predictions,nb_plays-50-units-128-ensemble-17-predictions,nb_plays-50-units-128-ensemble-18-predictions,nb_plays-50-units-128-ensemble-19-predictions,nb_plays-50-units-128-ensemble-20-predictions,lower,higher,average
339,-1.82,-18.572,-16.864,-14.299,-19.668,-16.184,-12.72,-16.419,-13.59,-12.723,-19.818,-16.385,-17.264,-20.721,-14.617,-20.471,-21.033,-19.711,-22.868,-18.126,-19.101,-11.972,-22.868,-11.972,-17.2277
340,1.895,14.211,7.271,13.59,13.692,11.148,10.853,10.777,15.542,9.771,9.386,14.047,10.265,9.284,8.545,12.112,12.231,16.184,9.719,10.916,10.928,14.194,7.271,16.184,11.52275
341,5.748,57.375,57.698,54.529,53.115,57.763,59.482,57.641,57.386,56.235,55.282,56.783,60.016,57.727,58.528,57.315,58.972,61.462,54.11,56.419,58.071,59.632,53.115,61.462,57.4083
342,3.087,41.324,45.407,38.993,41.785,42.29,40.79,39.938,43.589,40.41,43.636,43.808,40.574,42.699,46.43,41.988,40.385,43.816,37.482,41.954,43.65,43.376,37.482,46.43,42.15
343,14.603,166.21,134.794,149.421,147.678,136.177,136.637,134.865,151.721,139.24,146.681,151.449,137.06,151.62,134.47,145.776,157.026,135.759,131.515,139.221,141.045,136.054,131.515,157.026,141.91045
344,0.557,20.55,20.575,17.858,22.626,16.721,21.774,19.55,27.919,17.312,15.892,23.866,13.304,22.726,23.224,15.643,11.257,16.895,19.164,20.663,19.201,23.219,11.257,27.919,19.46945
345,2.347,29.491,29.325,34.647,33.227,31.898,28.782,32.791,32.447,30.524,34.658,37.083,30.493,30.342,30.28,36.572,32.378,34.443,31.279,38.975,31.577,30.101,28.782,38.975,32.5911
346,2.554,31.092,26.671,33.154,29.329,29.788,27.79,29.427,26.393,27.093,36.744,37.197,31.596,28.162,29.112,34.299,29.099,32.555,28.532,34.567,30.425,30.751,26.393,37.197,30.6342
347,8.473,91.393,92.823,88.738,89.799,102.362,93.006,89.666,90.397,89.635,92.801,93.183,88.624,91.553,91.733,88.474,87.55,93.477,92.526,93.441,91.366,90.714,87.55,102.362,91.5934
348,3.955,57.782,56.309,59.459,52.701,55.788,57.502,56.682,55.413,56.116,57.475,61.466,54.537,56.582,56.962,54.704,55.975,54.324,57.309,55.777,58.011,64.274,52.701,64.274,56.8683
349,0.958,25.196,23.886,25.562,23.21,23.779,25.983,24.099,24.983,19.641,26.606,25.621,20.72,24.402,23.204,26.244,23.179,22.341,24.204,27.247,24.983,27.856,19.641,27.856,24.3875
350,-3.079,-24.243,-22.191,-26.187,-22.534,-25.674,-28.893,-24.203,-24.385,-23.235,-21.484,-25.102,-26.036,-23.339,-25.952,-22.842,-25.774,-25.143,-22.933,-25.848,-25.086,-28.894,-28.894,-21.484,-24.78675
351,2.999,25.812,24.484,24.207,26.123,25.558,26.058,25.056,25.31,24.232,25.633,26.262,25.274,24.955,24.744,24.316,26.567,26.276,25.554,25.182,29.952,31.483,24.207,31.483,25.8613
352,8.9,95.954,94.509,92.261,95.75,96.627,92.495,100.371,94.267,94.475,95.135,96.284,101.244,91.87,94.666,95.063,96.36,101.297,89.981,94.454,100.476,94.63,89.981,101.297,95.61075
353,-0.043,12.976,11.774,11.741,12.458,10.728,14.394,15.867,14.983,10.191,11.143,7.012,15.695,10.073,11.597,11.984,12.141,14.558,12.503,11.76,12.962,12.902,7.012,15.867,12.3233
354,4.768,49.576,47.731,49.144,52.521,50.292,49.643,48.623,49.45,50.09,51.121,51.656,53.91,51.631,50.64,48.22,48.691,52.679,49.609,52.52,52.105,51.148,47.731,53.91,50.5712
355,3.468,44.136,40.211,47.079,45.417,46.615,43.705,42.237,43.951,39.28,43.388,46.092,44.863,47.968,42.546,43.651,42.317,42.771,42.927,46.214,41.422,46.416,39.28,47.968,43.9535
356,6.666,70.017,67.713,70.648,74.052,66.31,71.475,68.511,68.902,65.19,70.05,68.821,71.885,69.528,70.476,68.153,65.395,64.788,68.058,71.407,70.681,75.373,64.788,75.373,69.3708
357,-1.565,-5.586,-4.963,-6.804,-5.449,-3.82,-6.906,-5.525,-5.293,-6.271,-2.611,-3.939,-1.813,-6.236,-4.078,-13.758,-5.731,-7.176,-5.763,-11.241,-2.569,-7.864,-13.758,-1.813,-5.8905
358,14.301,162.49,143.951,145.191,142.07,154.207,155.26,130.772,150.319,127.613,163.601,169.292,152.766,138.961,147.483,140.617,155.303,125.898,134.789,156.925,140.951,142.778,125.898,169.292,145.93735
359,-3.721,-32.149,-33.346,-33.615,-30.784,-36.246,-33.243,-35.145,-32.639,-35.051,-34.919,-31.563,-35.587,-47.908,-39.634,-44.422,-34.377,-34.961,-35.136,-35.303,-35.406,-27.969,-47.908,-27.969,-35.3627
360,0.953,3.042,8.299,8.765,4.142,6.009,2.782,5.904,7.378,6.096,2.57,5.279,-2.401,2.616,8.542,0.2,-2.757,5.872,10.116,3.683,-0.087,9.203,-2.757,10.116,4.61055
361,7.574,79.622,79.923,79.124,78.056,80.479,81.206,79.236,75.026,77.28,76.542,77.975,83.306,81.81,79.258,73.351,77.053,83.751,71.543,82.239,79.14,86.273,71.543,86.273,79.12855
362,4.469,59.626,61.606,56.422,54.171,54.814,54.285,60.421,52.996,59.13,56.956,57.145,57.652,59.208,56.686,56.109,57.925,55.605,55.313,54.714,54.233,62.536,52.996,62.536,56.89635
363,7.236,76.594,81.319,78.175,78.232,74.727,74.824,83.582,73.6,72.19,78.234,76.198,77.44,75.306,74.37,75.752,76.875,79.042,73.02,83.639,73.598,80.381,72.19,83.639,77.0252
364,0.703,20.76,19.854,21.318,20.77,21.977,19.061,22.168,19.156,18.694,20.38,19.056,19.365,20.138,21.197,19.752,19.773,22.626,22.246,24.182,17.429,20.717,17.429,24.182,20.49295
365,2.906,32.948,32.994,38.517,35.596,34.825,35.928,34.779,30.311,31.282,37.749,35.001,35.088,32.256,33.928,38.431,31.822,37.423,32.958,36.942,31.2,35.488,30.311,38.517,34.6259
366,3.435,37.426,35.494,40.371,36.506,36.224,35.563,34.016,33.651,29.516,36.842,37.61,36.179,37.537,36.499,42.608,33.822,38.122,34.901,38.981,33.042,33.775,29.516,42.608,36.06295
367,11.312,125.663,120.588,119.299,118.277,127.042,127.234,125.721,127.714,121.99,123.579,124.385,119.378,125.309,120.545,124.807,125.032,121.937,122.399,124.979,125.803,131.428,118.277,131.428,123.8723
368,7.007,94.197,89.695,92.671,85.986,85.513,91.864,91.103,92.974,92.076,110.892,92.93,94.485,102.147,89.466,86.48,93.069,86.839,86.226,99.716,99.954,91.27,85.513,110.892,92.7678
369,7.626,95.659,89.436,80.166,84.25,85.05,85.826,84.477,91.564,90.474,92.315,89.225,93.828,93.558,90.839,82.486,101.674,98.478,84.705,95.607,90.865,88.197,80.166,101.674,89.651
370,0.438,19.082,18.076,16.889,18.639,18.819,19.55,18.389,18.726,20.24,17.663,19.036,20.701,12.662,18.74,16.369,16.048,16.975,18.531,17.783,13.498,16.689,12.662,20.701,17.70115
371,8.654,93.439,98.335,92.389,92.714,90.256,92.912,97.827,96.659,88.341,93.61,97.154,92.27,95.757,101.785,106.645,92.466,103.444,94.318,96.456,102.568,105.887,88.341,106.645,96.58965
372,5.018,68.497,70.733,69.962,66.082,57.554,74.28,75.527,67.284,68.171,66.938,72.254,71.252,73.469,71.625,74.308,66.038,72.807,67.955,67.195,69.755,73.71,57.554,75.527,69.84495
373,10.914,120.76,118.319,118.139,113.44,119.269,124.214,121.186,119.667,117.254,119.572,121.627,121.13,117.259,117.763,119.631,120.873,120.562,116.89,118.308,118.9,120.087,113.44,124.214,119.2045
374,14.114,160.18,143.75,142.091,143.45,146.672,143.053,158.069,143.535,173.639,151.946,158.838,147.267,147.038,151.015,142.896,149.289,142.433,164.712,169.36,165.951,169.353,142.091,173.639,152.71785
375,2.582,45.501,46.222,43.809,48.011,41.625,51.903,50.038,43.813,45.646,37.83,60.495,49.14,46.722,51.736,51.545,41.05,36.155,51.147,65.901,62.791,53.239,36.155,65.901,48.9409
376,2.155,40.234,40.862,38.158,35.016,30.353,43.388,46.535,33.702,41.136,41.937,40.993,39.317,37.995,43.698,38.123,38.01,37.949,38.123,41.778,35.976,42.638,30.353,46.535,39.28435
377,-0.067,12.869,10.328,9.771,13.8,10.254,21.048,10.555,13.569,14.773,9.301,19.678,9.841,12.149,14.546,16.137,11.779,9.944,11.379,11.139,15.627,14.86,9.301,21.048,13.0239
378,3.6,38.106,33.553,34.856,36.484,31.43,41.01,34.08,30.54,34.58,37.53,42.783,36.085,36.411,38.195,37.768,36.311,33.409,37.084,39.288,37.777,40.06,30.54,42.783,36.4617
379,2.47,33.778,29.524,32.482,30.668,27.185,32.999,25.238,26.138,29.577,31.539,38.843,31.954,29.859,34.428,32.784,30.989,27.608,32.199,30.633,31.341,32.899,25.238,38.843,30.94435
380,6.237,65.406,66.077,62.034,64.477,63.102,68.778,63.586,62.205,64.634,66.725,71.242,67.507,64.626,66.654,63.684,62.758,67.005,63.798,62.348,64.911,69.507,62.034,71.242,65.2829
381,3.773,51.041,51.84,50.216,50.1,49.859,54.792,51.647,48.927,51.096,52.281,56.576,51.779,51.871,56.638,50.676,47.859,51.343,52.843,47.315,50.036,54.098,47.315,56.638,51.5896
382,2.742,41.795,43.926,39.054,41.261,41.218,44.11,42.404,36.359,36.719,40.677,48.452,42.167,39.392,45.404,42.018,36.401,40.712,39.851,39.783,36.608,41.809,36.359,48.452,40.91625
383,9.923,108.559,114.577,108.34,103.227,110.95,113.418,111.017,110.031,112.64,116.911,112.926,105.374,113.472,107.113,108.892,106.261,116.52,112.03,113.748,113.594,114.318,103.227,116.911,111.26795
384,-0.041,13.182,12.002,11.379,11.065,10.864,9.932,12.659,11.417,9.465,11.668,9.304,13.308,12.152,11.778,8.16,11.25,10.844,10.339,14.159,14.056,12.941,8.16,14.159,11.4371
385,6.859,72.366,74.203,69.448,78.729,70.685,72.942,73.511,71.739,73.373,73.218,76.036,74.079,71.519,77.351,76.707,70.537,77.382,69.402,77.83,79.912,80.016,69.402,80.016,74.43095
386,2.705,42.404,46.391,46.731,42.995,40.041,47.044,40.304,41.995,39.98,42.029,43.6,38.97,40.66,47.216,44.357,37.148,43.643,40.056,45.379,38.627,41.318,37.148,47.216,42.4242
387,8.396,90.135,102.435,91.034,89.07,89.832,93.075,89.792,91.485,90.035,97.004,92.878,86.749,87.033,95.138,90.809,88.157,92.339,89.616,93.164,92.112,96.839,86.749,102.435,91.9298
388,11.736,130.891,136.001,128.92,126.444,133.45,136.096,135.261,133.442,134.401,133.584,136.786,134.12,132.438,126.211,129.804,132.264,131.061,134.231,147.854,127.115,137.02,126.211,147.854,133.32515
389,3.327,54.269,57.891,55.204,57.636,54.236,60.808,57.359,53.796,54.083,53.184,54.693,47.647,53.671,57.993,56.081,49.442,57.624,53.784,62.943,52.671,56.745,47.647,62.943,55.37455
390,7.078,80.304,80.975,76.548,79.114,79.858,77.867,80.443,81.204,80.275,82.704,81.217,83.649,79.986,79.023,78.55,86.538,80.93,78.789,82.731,84.476,85.104,76.548,86.538,80.99905
391,5.793,74.972,73.228,73.674,72.623,72.438,74.693,73.93,73.997,72.445,73,75.154,74.835,73.902,72.97,73.328,72.42,75.301,72.85,73.736,71.774,75.398,71.774,75.398,73.5848
392,0.926,25.093,26.143,22.241,25.485,25.037,26.523,24.065,22.086,27.784,22.838,23.945,25.459,22.819,26.857,23.203,25.155,26.67,26.826,23.753,22.529,27.675,22.086,27.784,24.85465
393,6.147,65.962,67.834,61.403,70.897,64.837,69.08,66.522,71.529,71.66,62.794,68.854,66.33,64.576,66.006,65.583,65.246,64.117,61.906,67.157,70.32,69.133,61.403,71.66,66.7892
394,6.406,68.704,67.391,73.733,73.487,64.234,74.821,69.19,78.309,76.309,64.174,72.506,70.509,66.734,69.657,72.324,68.392,69.498,68.824,73.118,65.163,71.632,64.174,78.309,70.50025
395,7.039,75.539,80.214,78.169,78.017,70.941,80.47,81.353,79.667,78.76,77.603,82.774,73.17,79.948,80.099,74.785,73.645,79.845,79.045,81.277,79.137,78.456,70.941,82.774,78.36875
396,3.994,56.084,58.598,61.841,59.521,59.963,59.996,60.546,61.76,61.589,58.959,62.92,61.004,63.182,61.422,61.289,55.225,60.154,60.741,59.855,61.108,62.998,55.225,63.182,60.63355
397,5.465,62.694,65.198,67.925,66.021,62.742,68.227,67.395,67.718,67.84,66.182,68.017,64.742,69.453,68.17,67.776,59.64,69.028,67.567,67.737,66.796,71.139,59.64,71.139,66.96565
398,-0.74,4.579,7.363,6.075,5.636,3.462,8.73,1.05,5.306,1.537,-0.948,9.782,4.648,4.716,3.396,0.707,2.62,3.503,3.333,5.829,5.795,-0.006,-0.948,9.782,4.1267
399,3.209,32.536,32.903,31.153,34.849,32.781,41.169,30.078,32.34,28.48,30.13,35.034,31.424,33.311,29.437,33.751,28.424,32.699,32.543,38.872,35.431,36.541,28.424,41.169,33.0675
